Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2022-05-04 09:00:00,510.75,556.255,12.82,44.57,33.57,87.345,26.135,9.1025,30.88,2.9225,17.9125,,31.4825,1.435625,291.245,567.925,728.67,500.0,Severe,Jaipur
2022-05-04 10:00:00,606.90967,710.02893,10.6225,44.53,31.7825,81.5825,38.8975,0.01,36.2525,2.8025,14.1675,,28.78,1.1725,279.955,681.725,728.7375,500.0,Severe,Jaipur
2022-05-10 18:00:00,122.9525,707.7575,10.296429,77.235,48.15,56.22,14.185,0.8175,39.195,0.0,0.0,,13.4875,1.0675,336.76,53.575,723.4,500.0,Severe,Jaipur
2022-05-22 01:00:00,261.9575,736.06,4.3725,31.2425,19.8275,87.11,6.495,0.3,45.9025,2.185,3.2825,,36.8775,0.965,60.105,19.525,719.77,500.0,Severe,Jaipur
2022-05-22 02:00:00,221.88,694.57,4.385,26.0,17.1025,88.7175,5.0425,0.3775,45.605,2.6175,2.795,,36.225,0.4275,189.315,21.825,719.4225,500.0,Severe,Jaipur
2023-07-11 08:00:00,,,,,,,,,14.19,0.0,0.0,,89.68,1.15,296.6325,535.2,727.3525,14.2,Good,Jaipur
2022-08-17 00:00:00,,,10.3175,14.28,15.41,50.35,8.9725,0.2625,17.805,0.0,0.0,,99.01021,2.105,160.8025,19.825,722.115,17.8,Good,Jaipur
2022-08-17 03:00:00,,,13.32625,14.345517,13.874483,47.321552,9.683333,0.31241378,17.460518,0.0,0.0,,97.78521,2.350862,160.89673,43.13276,722.2743,17.9,Good,Jaipur
2022-08-17 01:00:00,,,9.27,14.28,14.89,50.85,9.46,0.34,18.12,0.0,0.0,,98.601875,2.35,161.22,19.9,722.07,18.1,Good,Jaipur
2022-08-17 02:00:00,,,9.27,14.28,14.89,50.85,9.46,0.34,18.12,0.0,0.0,,98.19354,2.35,161.22,19.9,722.07,18.1,Good,Jaipur
