Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2015-04-01 22:00:00,40.13115,,3.6225,13.0475,16.67,,3.2475,0.48,25.9375,0.37,3.43125,,50.3125,0.345,237.6425,12.305,746.8825,67.5,Satisfactory,Hyderabad
2017-11-24 22:00:00,79.5,146.5,1.525,44.55,24.925,24.025,10.15,0.6825,45.4,0.2,2.1,23.625,66.0,0.55,90.75,26.0,720.0,165.4,Moderate,Hyderabad
2022-01-21 17:00:00,16.0,78.75,1.25,1.1,1.375,4.3,4.6,0.0475,15.625,0.0,1.1,25.0,48.25,3.25,98.0,56.25,709.0,79.2,Satisfactory,Hyderabad
2011-05-06 12:00:00,,,0.655,3.805,4.4575,,2.26,0.05,0.05,0.13,1.2875,,33.0925,0.625,294.7225,972.2575,707.885,4.8,Good,Hyderabad
2018-12-09 15:00:00,71.5,110.25,0.9,10.475,6.325,8.85,5.525,0.7025,29.4,0.1,1.325,30.1,49.5,3.525,144.0,116.25,850.0,139.0,Moderate,Hyderabad
2011-11-23 17:00:00,,,0.59,17.295,17.515,,2.7025,1.415,0.035,0.025,0.12,,50.0775,0.705,60.0325,66.6625,709.76,71.3,Satisfactory,Hyderabad
2018-06-10 07:00:00,19.25,38.75,1.675,14.775,9.225,22.875,5.4,1.1725,9.925,0.325,3.975,25.8,75.25,2.7,256.75,89.5,719.0,59.5,Satisfactory,Hyderabad
2020-11-20 01:00:00,14.75,51.0,2.05,21.2,12.95,14.325,0.525,0.3625,20.925,0.1,0.775,24.65,81.5,2.2,156.25,14.0,711.0,52.0,Satisfactory,Hyderabad
2020-09-23 13:00:00,5.25,23.25,1.525,10.125,6.6,11.8,24.1,0.155,16.125,0.025,0.325,27.75,75.75,8.225,249.25,181.75,706.0,30.1,Good,Hyderabad
2021-09-29 07:00:00,12.0,16.5,3.575,6.825,6.525,11.05,23.15,0.4325,4.225,0.0,0.1,24.75,87.25,2.55,334.0,121.5,708.0,28.9,Good,Hyderabad
2015-02-16 13:00:00,,,3.4175,7.11,10.53,,4.915,0.15,71.2825,0.765,11.3475,,29.205,1.6775,188.505,626.5925,751.05,71.9,Satisfactory,Hyderabad
2024-10-02 18:00:00,20.75,50.5,1.55,40.825,22.675,15.25,13.5,0.585,34.975,0.6,2.025,32.8,77.75,0.15,153.0,14.0,708.0,52.0,Satisfactory,Hyderabad
2023-06-20 12:00:00,34.5,132.75,1.2,16.675,9.35,44.8,14.225,1.345,15.625,0.25,0.9,32.675,49.0,0.55,267.75,381.25,704.25,122.6,Moderate,Hyderabad
2019-12-07 17:00:00,74.25,153.75,0.675,39.9,21.8,16.55,4.925,0.555,52.35,0.2,2.65,23.2,58.0,0.35,94.25,17.0,708.5,148.0,Moderate,Hyderabad
2024-10-14 20:00:00,25.25,46.5,16.25,61.55,46.0,17.825,24.875,1.165,35.5,0.6,2.05,29.75,86.25,0.96666664,113.25,14.0,709.5,77.4,Satisfactory,Hyderabad
2012-09-17 04:00:00,,,3.6,5.93,9.53,,5.199706,0.17,0.01,1.23,4.553971,,72.9975,1.007647,258.29764,117.77191,705.56,8.5,Good,Hyderabad
2023-06-07 20:00:00,52.0,177.0,1.2,36.7,20.6,22.9,22.2,4.05,7.6,0.0,0.1,28.4,62.0,0.5,218.0,14.0,704.0,151.8,Moderate,Hyderabad
2020-12-22 01:00:00,86.0,182.25,1.875,39.275,22.425,12.475,22.425,0.5,30.0,0.3,0.65,21.625,51.25,1.725,79.75,14.75,712.0,186.8,Moderate,Hyderabad
2015-10-14 22:00:00,124.0,,13.29,11.1475,24.435,,0.115,2.135,3.0225,2.1725,16.1275,,,,,,,304.0,Very Poor,Hyderabad
2011-08-10 04:00:00,,,1.825,3.7675,5.6,,1.32,0.4325,0.01,0.055,0.0475,,73.1525,0.9675,231.8225,50.22,704.2175,21.6,Good,Hyderabad
2015-12-21 18:00:00,20.0,,1.4975,30.955,32.455,,0.8975,0.915,27.6475,0.45,3.06,,49.8125,1.51,276.47,11.895,718.145,45.8,Good,Hyderabad
2023-11-19 07:00:00,48.5,74.75,3.225,18.375,12.375,6.325,5.375,0.605,40.025,0.65,2.325,27.45,87.75,0.35,96.25,50.25,711.0,81.2,Satisfactory,Hyderabad
2012-10-12 19:00:00,,,42.65,60.0225,102.67,,13.265,0.755,0.01,3.1125,31.185,,50.5975,0.5925,321.9125,42.75,708.7875,75.5,Satisfactory,Hyderabad
2013-07-12 14:00:00,,,19.8825,2.4788234,11.055,,90.665,0.275,0.02,1.0775,2.305,,89.6,1.765,238.45,299.3825,702.355,104.5,Moderate,Hyderabad
2017-11-22 14:00:00,32.75,83.0,1.1,20.325,11.7,11.425,6.775,0.5475,105.85,0.1,2.25,29.65,44.0,0.525,127.0,226.25,718.0,109.5,Moderate,Hyderabad
2025-12-11 02:00:00,,56.0,11.275,24.175,18.375,15.425,4.8,0.525,43.175,1.75,1.375,34.5,56.25,0.625,237.5,14.0,722.25,56.9,Satisfactory,Hyderabad
2020-09-05 19:00:00,13.25,85.25,3.225,26.95,16.95,16.5,3.7,0.5125,8.35,0.125,3.85,31.325,69.75,1.6,124.75,15.0,706.75,85.5,Satisfactory,Hyderabad
2013-03-27 20:00:00,,,0.735,18.5825,19.3175,,,0.0,0.03,1.575,4.1325,,44.07,0.715,38.635,43.105,708.03,23.2,Good,Hyderabad
