Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
2023-06-15 01:00:00,14.705,54.99,3.685,3.8875,7.575,5.635,3.345,0.4525,25.4575,1.79,3.36,,70.4475,2.0525,177.615,164.4,,55.9,Satisfactory,GandhiNagar
2025-09-21 15:00:00,20.825,41.0875,3.315,8.85,11.57,3.5175,4.91,0.3325,10.87,4.59,11.71,,80.08,1.205,235.505,451.525,,41.1,Good,GandhiNagar
2021-10-30 23:00:00,62.08,133.63,14.7375,23.1525,35.6175,11.875,10.66,1.465,4.2525,1.5675,10.8625,,61.9325,0.3825,27.59,,,123.2,Moderate,GandhiNagar
2021-12-09 20:00:00,32.4375,97.405,30.0475,45.615,70.755,20.4975,3.3275,0.74,4.285,3.215,21.43,,53.7975,0.37,189.1,,,97.5,Satisfactory,GandhiNagar
2019-09-26 12:00:00,17.8925,20.543966,8.2125,14.27,22.4175,12.07,4.66,0.4925,23.5775,0.855,11.3275,,62.3025,1.355,131.46,247.375,,29.8,Good,GandhiNagar
2021-03-23 03:00:00,59.49,127.9675,4.325,18.1275,22.4525,31.6625,21.37,0.7825,2.2875,1.08,10.51,,54.56,0.47,113.715,3.45,,119.5,Moderate,GandhiNagar
2020-06-25 04:00:00,25.63,37.4075,5.7575,1.945,7.625,11.7075,6.455,0.12,2.32,1.195,20.1225,,59.945,1.3225,205.905,4.0,,42.7,Good,GandhiNagar
2019-08-28 21:00:00,18.635,36.565,8.3125,14.265,22.32,9.3825,2.19,0.735,30.43,3.3075,8.77,,59.71,1.5,169.1225,4.2,,36.8,Good,GandhiNagar
2022-08-21 20:00:00,28.5375,70.4425,5.3975,7.5875,12.855,7.115,7.91,0.6875,5.7475,1.2,8.265,,63.7075,0.3525,142.2525,112.775,,71.0,Satisfactory,GandhiNagar
2024-12-22 04:00:00,37.235,119.3025,7.47,13.6575,21.3025,14.3275,2.4125,0.39,5.1275,0.34,3.14,,38.99,0.675,82.21,6.725,,113.7,Moderate,GandhiNagar
